customer_id,customer_status,churn_label,churn_score,cltv,monthly_charge,total_revenue,satisfaction_score,contract,payment_method,offer,internet_type,premium_tech_support,gender,age,senior_citizen,state,city
7817-OMJNA,Stayed,No,50,5068,20.40,785.58,5,One Year,Bank Withdrawal,Offer D,No Internet Service,No,Male,23,No,California,Mammoth Lakes
7820-ZYGNY,Stayed,No,23,4616,90.45,6505.73,3,One Year,Credit Card,No Offer,Fiber Optic,No,Male,33,No,California,La Puente
7821-DPRQE,Stayed,No,53,5015,107.70,8953.58,3,Month-to-Month,Bank Withdrawal,Offer A,Fiber Optic,Yes,Male,25,No,California,Stockton
7823-JSOAG,Joined,No,36,5203,74.50,238.36,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,39,No,California,Sonoma
7824-PANSQ,Stayed,No,33,6043,80.65,7398.21,5,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,52,No,California,Mammoth Lakes
7825-ECJRF,Churned,Yes,71,3764,106.60,2491.38,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,43,No,California,Santa Clarita
7825-GKXMW,Churned,Yes,78,5973,45.80,77.91,1,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Female,41,No,California,San Diego
7826-VVKWT,Stayed,No,73,4309,96.55,2762.17,5,Two Year,Bank Withdrawal,No Offer,Fiber Optic,No,Female,69,Yes,California,San Diego
7831-QGOXH,Churned,Yes,77,3326,85.20,1993.10,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,27,No,California,Blue Lake
7833-PKIHD,Stayed,No,52,6385,76.40,5580.96,3,One Year,Bank Withdrawal,No Offer,Cable,Yes,Male,59,No,California,Palm Desert
7838-LAZFO,Stayed,No,37,4192,78.80,4020.17,4,One Year,Bank Withdrawal,Offer B,Cable,No,Male,38,No,California,Hanford
7839-NUIAA,Stayed,No,53,5381,59.80,5370.20,3,Month-to-Month,Bank Withdrawal,Offer B,DSL,No,Female,27,No,California,Davis Creek
7839-QRKXN,Churned,Yes,69,4197,20.20,68.45,1,Month-to-Month,Credit Card,Offer E,No Internet Service,No,Female,62,No,California,Glendale
7841-FCRQD,Stayed,No,49,3160,53.75,2367.15,3,One Year,Credit Card,No Offer,Cable,Yes,Female,27,No,California,Walnut
7841-TZDMQ,Churned,Yes,76,2667,46.00,184.12,3,Month-to-Month,Credit Card,No Offer,DSL,No,Male,19,No,California,Sun Valley
7845-URHJN,Churned,Yes,91,4785,20.15,247.05,3,Month-to-Month,Bank Withdrawal,No Offer,No Internet Service,No,Female,24,No,California,Hacienda Heights
7850-THJMU,Stayed,No,37,4184,19.65,825.36,4,Two Year,Credit Card,No Offer,No Internet Service,No,Female,40,No,California,Mill Creek
7850-VWJUU,Stayed,No,29,2221,75.00,2331.42,4,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,37,No,California,Lakewood
7851-FLGGQ,Churned,Yes,66,3704,44.65,44.65,1,Month-to-Month,Mailed Check,Offer E,Cable,Yes,Male,49,No,California,Wheatland
7851-WZEKY,Churned,Yes,82,2414,95.15,273.92,2,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Female,32,No,California,Stockton
7852-LECYP,Stayed,No,43,5870,93.80,1886.95,4,Two Year,Credit Card,Offer D,Fiber Optic,No,Male,79,Yes,California,Los Angeles
7853-GVUDZ,Churned,Yes,70,4277,20.15,23.24,2,Month-to-Month,Credit Card,Offer E,No Internet Service,No,Female,55,No,California,Los Angeles
7853-OETYL,Stayed,No,35,3306,29.05,129.60,3,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Female,40,No,California,West Covina
7853-WNZSY,Joined,No,33,5809,19.75,21.36,5,Month-to-Month,Credit Card,Offer E,No Internet Service,No,Male,58,No,California,El Nido
7854-EDSSA,Churned,Yes,77,2195,59.00,2342.16,3,Month-to-Month,Bank Withdrawal,Offer D,Cable,No,Male,46,No,California,Santa Rosa
7854-EKTJL,Churned,Yes,66,2843,19.60,95.47,3,Month-to-Month,Bank Withdrawal,No Offer,No Internet Service,No,Female,31,No,California,Salinas
7854-FOKSF,Churned,Yes,93,4747,35.90,35.90,1,Month-to-Month,Bank Withdrawal,Offer E,Cable,No,Male,54,No,California,Rosamond
7855-DIWPO,Stayed,No,21,2006,68.65,2135.59,5,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Female,60,No,California,Sloughhouse
7856-GANIL,Stayed,No,66,2535,98.70,4632.90,3,One Year,Bank Withdrawal,Offer B,Fiber Optic,Yes,Male,71,Yes,California,Irvine
7858-GTZSP,Stayed,No,71,2061,86.55,1401.90,5,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Female,33,No,California,San Lucas
7860-KSUGX,Stayed,No,74,6330,64.45,7072.24,3,Two Year,Credit Card,Offer A,Cable,No,Male,25,No,California,Long Beach
7860-UXCRM,Stayed,No,52,6382,74.50,7331.26,4,Two Year,Credit Card,No Offer,DSL,Yes,Male,22,No,California,San Gabriel
7861-UVUFT,Churned,Yes,86,4003,84.30,1732.90,1,Month-to-Month,Bank Withdrawal,No Offer,Cable,No,Female,36,No,California,Sloughhouse
7868-BGSZA,Stayed,No,35,5888,80.20,5042.31,3,One Year,Bank Withdrawal,No Offer,DSL,No,Male,30,No,California,Riverside
7868-TMWMZ,Stayed,No,59,4953,110.00,8145.55,5,Two Year,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,69,Yes,California,Berkeley
7869-ZYDST,Stayed,No,59,5841,59.05,2773.12,5,Month-to-Month,Credit Card,No Offer,Cable,No,Male,33,No,California,Hyampom
7872-BAAZR,Stayed,No,29,4670,19.55,2614.33,5,One Year,Bank Withdrawal,Offer B,No Internet Service,No,Female,49,No,California,Norwalk
7872-RDDLZ,Stayed,No,33,4826,54.90,6970.31,4,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Female,68,Yes,California,Piercy
7873-CVMAW,Stayed,No,32,6468,88.55,9681.55,4,Two Year,Credit Card,No Offer,DSL,Yes,Male,61,No,California,Van Nuys
7874-ECPQJ,Stayed,No,57,4462,20.05,194.98,5,Month-to-Month,Bank Withdrawal,No Offer,No Internet Service,No,Female,57,No,California,Wofford Heights
7876-AEHIG,Stayed,No,37,5404,60.15,3077.00,3,One Year,Bank Withdrawal,No Offer,DSL,Yes,Female,48,No,California,Daly City
7876-BEUTG,Stayed,No,57,2577,48.80,1118.20,4,Month-to-Month,Credit Card,Offer D,DSL,No,Female,34,No,California,San Bruno
7876-DNYAP,Stayed,No,36,5423,19.80,2015.86,5,Two Year,Credit Card,Offer A,No Internet Service,No,Female,29,No,California,Washington
7878-JGDKK,Stayed,No,45,2124,44.55,341.03,3,Month-to-Month,Credit Card,Offer E,Cable,No,Male,38,No,California,Selma
7878-RTCZG,Joined,No,80,4050,19.90,22.28,4,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Female,55,No,California,Inglewood
7879-CGSFV,Stayed,No,22,5101,100.90,7872.50,4,One Year,Credit Card,Offer B,Fiber Optic,No,Male,19,No,California,Sugarloaf
7880-XSOJX,Stayed,No,74,4282,42.40,146.40,4,Month-to-Month,Credit Card,No Offer,DSL,Yes,Male,50,No,California,Garden Grove
7881-EVUAD,Churned,Yes,79,4648,42.60,72.40,2,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Female,49,No,California,Oroville
7881-INRLC,Churned,Yes,70,4898,100.85,5375.40,1,Month-to-Month,Credit Card,Offer B,Fiber Optic,No,Male,34,No,California,San Mateo
7883-ROJOC,Stayed,No,76,5842,44.90,1495.34,5,Month-to-Month,Credit Card,Offer D,Cable,No,Female,33,No,California,Point Reyes Station
7890-VYYWG,Churned,Yes,89,3766,36.45,93.70,1,Month-to-Month,Credit Card,Offer E,DSL,No,Male,67,Yes,California,Sutter
7892-POOKP,Churned,Yes,84,5003,104.80,3182.97,3,Month-to-Month,Bank Withdrawal,Offer C,Fiber Optic,Yes,Female,23,No,California,Los Angeles
7892-QVYKW,Stayed,No,25,3513,85.60,2094.72,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,25,No,California,El Cajon
7893-IXHRQ,Churned,Yes,87,5636,20.55,36.46,2,Month-to-Month,Bank Withdrawal,No Offer,No Internet Service,No,Male,53,No,California,Sacramento
7895-VONWT,Stayed,No,46,4284,48.25,1293.80,5,Month-to-Month,Bank Withdrawal,Offer C,Cable,No,Female,20,No,California,Manhattan Beach
7898-PDWQE,Stayed,No,20,5228,80.40,7007.99,3,Two Year,Credit Card,Offer A,DSL,Yes,Male,22,No,California,Maxwell
7901-HXJVA,Stayed,No,52,2292,76.45,1375.99,4,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,20,No,California,Chico
7901-IIDQV,Stayed,No,51,3398,54.60,1394.31,3,One Year,Bank Withdrawal,No Offer,Cable,Yes,Male,28,No,California,San Diego
7901-TBKJX,Stayed,No,65,5514,101.05,5894.64,3,Two Year,Bank Withdrawal,No Offer,Fiber Optic,No,Male,76,Yes,California,Twentynine Palms
7903-CMPEY,Churned,Yes,87,4138,80.30,97.81,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,78,Yes,California,Corte Madera
7905-NJMXS,Stayed,No,74,5116,64.20,497.33,4,Two Year,Bank Withdrawal,No Offer,Cable,Yes,Male,68,Yes,California,Williams
7905-TVXTA,Stayed,No,35,4771,64.35,394.25,4,Month-to-Month,Bank Withdrawal,Offer E,DSL,Yes,Female,63,No,California,Salinas
7908-QCBCA,Churned,Yes,65,2404,69.40,112.86,1,Month-to-Month,Mailed Check,Offer E,Fiber Optic,No,Female,47,No,California,Atwater
7909-FIOIY,Stayed,No,39,2958,24.85,434.80,5,Month-to-Month,Credit Card,Offer D,Cable,No,Female,21,No,California,Santa Clara
7912-SYRQT,Churned,Yes,96,5514,75.10,685.88,2,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Female,35,No,California,Los Angeles
7916-VCCPB,Stayed,No,22,3624,73.25,1836.23,3,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Female,58,No,California,Parker Dam
7919-ZODZZ,Stayed,No,78,5289,65.90,1080.05,4,One Year,Credit Card,Offer D,DSL,No,Female,32,No,California,Antioch
7921-BEPCI,Stayed,No,59,4515,59.75,5174.36,3,Two Year,Bank Withdrawal,No Offer,DSL,No,Female,40,No,California,Rocklin
7921-LMDFQ,Stayed,No,77,6034,94.00,5116.89,4,One Year,Bank Withdrawal,No Offer,Fiber Optic,No,Male,69,Yes,California,Chula Vista
7923-IYJWY,Stayed,No,60,5896,116.10,10865.37,3,Two Year,Credit Card,No Offer,Fiber Optic,Yes,Male,68,Yes,California,Twain Harte
7924-GJZFI,Stayed,No,50,4442,69.30,2777.85,4,Two Year,Bank Withdrawal,No Offer,Fiber Optic,No,Female,75,Yes,California,Jackson
7925-PNRGI,Stayed,No,77,3111,81.30,4000.55,3,Month-to-Month,Credit Card,Offer B,DSL,Yes,Female,51,No,California,Chula Vista
7926-IJOOU,Joined,No,47,5626,19.30,35.66,5,Month-to-Month,Credit Card,Offer E,No Internet Service,No,Male,50,No,California,San Francisco
7927-AUXBZ,Churned,Yes,76,4417,85.15,2836.10,2,Month-to-Month,Bank Withdrawal,Offer C,Fiber Optic,Yes,Female,45,No,California,Sun City
7928-VJYAB,Stayed,No,65,2004,90.60,1443.48,5,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Male,44,No,California,Lemoore
7929-DMBCV,Stayed,No,22,4741,81.00,1911.50,3,Month-to-Month,Mailed Check,Offer D,Fiber Optic,Yes,Female,45,No,California,Arroyo Grande
7929-SKFGK,Stayed,No,24,4280,114.30,9761.90,4,Two Year,Credit Card,Offer A,Fiber Optic,Yes,Male,23,No,California,Mentone
7931-PXHFC,Churned,Yes,83,3818,62.30,4110.78,3,One Year,Credit Card,No Offer,Cable,Yes,Male,46,No,California,Duarte
7932-WPTDS,Churned,Yes,73,5377,24.80,24.80,1,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Female,77,Yes,California,San Diego
7938-OUHIO,Churned,Yes,72,3916,98.70,391.93,3,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,Yes,Male,28,No,California,Mill Valley
7940-UQQUG,Stayed,No,33,5133,104.40,7614.40,4,One Year,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,42,No,California,Thousand Oaks
7941-RCJOW,Stayed,No,76,4309,19.55,4124.15,5,Two Year,Credit Card,Offer B,No Internet Service,No,Male,34,No,California,Tehama
7943-RQCHR,Churned,Yes,83,2893,94.75,1010.53,2,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Female,34,No,California,Davis
7945-HLKEA,Stayed,No,25,6408,64.75,6436.50,3,One Year,Bank Withdrawal,No Offer,DSL,Yes,Female,29,No,California,Half Moon Bay
7945-PRBVF,Stayed,No,71,3967,21.45,1307.45,3,Two Year,Bank Withdrawal,No Offer,No Internet Service,No,Male,47,No,California,Nevada City
7950-XWOVN,Stayed,No,73,4310,34.70,511.02,5,Month-to-Month,Credit Card,Offer D,DSL,No,Male,60,No,California,Oxnard
7951-QKZPL,Churned,Yes,77,5194,24.50,1870.48,3,Two Year,Credit Card,No Offer,No Internet Service,No,Female,21,No,California,Saint Helena
7951-VRDVK,Stayed,No,64,4898,85.85,3503.95,4,One Year,Bank Withdrawal,No Offer,Cable,Yes,Female,26,No,California,Laguna Hills
7952-OBOYL,Joined,No,53,4096,89.85,319.75,5,Month-to-Month,Credit Card,No Offer,Fiber Optic,Yes,Male,24,No,California,Upland
7954-MLBUN,Stayed,No,64,2021,99.45,3378.07,5,Two Year,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,41,No,California,Santa Barbara
7956-XQWGU,Stayed,No,25,5975,19.40,500.59,4,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Male,43,No,California,Long Beach
7957-RYHQD,Churned,Yes,94,3207,79.20,5028.25,1,Month-to-Month,Credit Card,Offer B,Fiber Optic,No,Female,65,Yes,California,Bellflower
7963-GQRMY,Churned,Yes,88,4903,44.30,267.88,2,Month-to-Month,Credit Card,Offer E,DSL,No,Female,19,No,California,Los Angeles
7963-SHNDT,Stayed,No,52,4247,39.10,2112.10,3,Two Year,Credit Card,No Offer,DSL,Yes,Female,63,No,California,Redwood City
7964-VEXDG,Stayed,No,62,4579,80.35,2028.39,3,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Male,61,No,California,Anaheim
7964-YESJC,Stayed,No,45,2235,66.30,1750.06,3,Month-to-Month,Credit Card,No Offer,DSL,No,Female,21,No,California,Moorpark
7964-ZRKKG,Stayed,No,49,6251,88.40,8317.50,5,One Year,Bank Withdrawal,No Offer,Fiber Optic,No,Male,44,No,California,Van Nuys
7966-YOTQW,Stayed,No,59,4163,54.50,908.00,4,Month-to-Month,Credit Card,No Offer,DSL,No,Male,29,No,California,Nubieber
7967-HYCDE,Stayed,No,27,4946,70.70,888.84,5,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Male,26,No,California,Spring Valley
7968-QUXNS,Stayed,No,68,5920,18.95,275.39,4,Month-to-Month,Mailed Check,No Offer,No Internet Service,No,Male,24,No,California,Dobbins
7969-AULMZ,Churned,Yes,89,4321,97.35,2309.76,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,63,No,California,San Francisco
7969-FFOWG,Stayed,No,34,6312,19.90,2467.15,4,Two Year,Credit Card,Offer B,No Internet Service,No,Male,30,No,California,Littlerock
7971-HLVXI,Stayed,No,50,6202,84.50,9298.85,5,Two Year,Credit Card,Offer A,Fiber Optic,No,Male,62,No,California,San Bernardino
7973-DZRKH,Stayed,No,74,6204,90.95,7717.99,3,Two Year,Credit Card,Offer A,Fiber Optic,Yes,Female,20,No,California,Riverside
7975-JMZNT,Stayed,No,39,5453,91.70,7611.72,3,Two Year,Bank Withdrawal,Offer A,DSL,Yes,Male,19,No,California,Columbia
7975-TZMLR,Stayed,No,29,5029,103.10,5671.38,4,One Year,Bank Withdrawal,No Offer,Fiber Optic,No,Male,37,No,California,Reedley
7976-CICYS,Stayed,No,76,3027,20.70,191.91,4,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Male,49,No,California,Woodland Hills
7977-HXJKU,Stayed,No,46,2447,19.60,976.60,3,Two Year,Credit Card,Offer D,No Internet Service,No,Male,45,No,California,Scotia
7978-DKUQH,Stayed,No,35,4591,74.60,2725.25,5,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,26,No,California,Lake Elsinore
7979-CORPM,Churned,Yes,67,5927,90.55,3144.87,2,Month-to-Month,Credit Card,No Offer,Fiber Optic,No,Male,40,No,California,Oakdale
7980-MHFLQ,Stayed,No,67,5192,24.90,3170.32,3,Two Year,Credit Card,Offer A,No Internet Service,No,Female,42,No,California,Independence
7982-VCELR,Stayed,No,22,2807,94.80,4242.43,4,Month-to-Month,Credit Card,No Offer,Fiber Optic,No,Female,20,No,California,Ramona
7989-AWGEH,Stayed,No,39,4810,39.20,1838.15,4,Month-to-Month,Bank Withdrawal,Offer B,DSL,No,Male,24,No,California,San Luis Obispo
7989-CHGTL,Churned,Yes,95,3448,19.60,33.77,1,Month-to-Month,Credit Card,Offer E,No Internet Service,No,Male,52,No,California,San Diego
7989-VCQOH,Stayed,No,43,2065,83.25,1796.37,3,Month-to-Month,Bank Withdrawal,No Offer,DSL,Yes,Male,29,No,California,Auberry
7993-NQLJE,Stayed,No,60,4634,75.10,1642.50,4,Month-to-Month,Mailed Check,No Offer,Fiber Optic,No,Male,39,No,California,Glenn
7993-PYKOF,Churned,Yes,80,2587,75.00,675.67,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,20,No,California,Rio Nido
7994-UYIVZ,Stayed,No,72,2512,85.65,1046.17,4,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Male,62,No,California,Miramonte
7994-XIRTR,Stayed,No,66,6161,65.25,3774.44,4,One Year,Bank Withdrawal,Offer B,DSL,Yes,Male,79,Yes,California,Roseville
7995-ZHHNZ,Stayed,No,69,5904,56.10,3225.32,4,One Year,Credit Card,Offer B,DSL,No,Male,56,No,California,Fullerton
7996-BPXHY,Stayed,No,21,4734,25.00,789.97,4,Two Year,Bank Withdrawal,No Offer,No Internet Service,No,Female,44,No,California,San Francisco
7996-MHXLW,Stayed,No,61,6141,25.15,3054.42,5,Two Year,Credit Card,Offer A,No Internet Service,No,Female,51,No,California,Ocotillo
7997-EASSD,Stayed,No,64,6063,81.20,7412.65,3,One Year,Credit Card,Offer B,Fiber Optic,Yes,Female,56,No,California,Redwood City
7998-WNZEM,Stayed,No,47,5447,80.60,6579.37,4,Two Year,Bank Withdrawal,No Offer,DSL,Yes,Male,51,No,California,San Francisco
7998-ZLXWN,Stayed,No,78,5184,20.45,516.95,4,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Female,21,No,California,Larkspur
8000-REIQB,Churned,Yes,94,3208,69.95,102.45,2,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Female,73,Yes,California,San Diego
8003-EWNDZ,Stayed,No,34,2066,21.20,327.25,4,Month-to-Month,Bank Withdrawal,No Offer,No Internet Service,No,Female,52,No,California,Philo
8006-PYCSW,Joined,No,65,2051,20.10,110.80,5,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Female,60,No,California,Los Angeles
8007-YYPWD,Stayed,No,43,5218,25.05,983.65,5,Two Year,Bank Withdrawal,No Offer,No Internet Service,No,Female,52,No,California,Homeland
8008-ESFLK,Stayed,No,59,4135,110.50,6189.54,3,One Year,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,43,No,California,Capitola
8008-HAWED,Churned,Yes,82,4883,50.75,722.75,1,Month-to-Month,Bank Withdrawal,Offer D,Cable,No,Male,38,No,California,Los Angeles
8008-OTEZX,Stayed,No,26,3739,19.65,1348.95,3,One Year,Credit Card,Offer C,No Internet Service,No,Female,30,No,California,Villa Park
8010-EZLOU,Churned,Yes,76,4958,80.20,1398.45,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,75,Yes,California,San Marino
8012-SOUDQ,Stayed,No,52,2223,90.25,4379.69,4,One Year,Bank Withdrawal,Offer B,Fiber Optic,No,Female,65,Yes,California,Los Angeles
8015-IHCGW,Stayed,No,65,4017,115.50,11033.90,4,Two Year,Bank Withdrawal,Offer A,Fiber Optic,Yes,Female,53,No,California,Garden Grove
8016-NCFVO,Stayed,No,58,4222,116.50,7994.05,4,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,70,Yes,California,Glendale
8016-ZMGMO,Stayed,No,37,5572,70.85,7643.51,5,One Year,Bank Withdrawal,No Offer,Cable,No,Female,73,Yes,California,Colusa
8017-LXHFA,Churned,Yes,95,2740,94.75,3010.51,2,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Female,77,Yes,California,San Diego
8017-UVSZU,Stayed,No,72,3359,56.60,4310.70,5,Month-to-Month,Credit Card,No Offer,DSL,No,Female,62,No,California,Calabasas
8019-ENHXU,Churned,Yes,96,4624,99.45,5702.89,2,Month-to-Month,Bank Withdrawal,Offer B,Fiber Optic,Yes,Male,50,No,California,Oakland
8020-BWHYL,Churned,Yes,91,4526,75.30,1267.30,3,Month-to-Month,Credit Card,No Offer,Fiber Optic,No,Female,70,Yes,California,Montrose
8022-BECSI,Stayed,No,37,2203,19.60,872.62,5,One Year,Credit Card,No Offer,No Internet Service,No,Male,62,No,California,Santa Ysabel
8023-QHAIO,Stayed,No,66,6035,76.85,5939.11,3,Month-to-Month,Bank Withdrawal,Offer B,Fiber Optic,Yes,Female,72,Yes,California,Corona
8024-XNAFQ,Stayed,No,56,5294,107.40,10003.07,4,Two Year,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,66,Yes,California,Isleton
8028-PNXHQ,Stayed,No,33,4444,24.25,4445.86,5,Two Year,Bank Withdrawal,Offer B,No Internet Service,No,Male,40,No,California,Downey
8029-XYPWT,Stayed,No,53,4438,115.05,11340.82,4,Two Year,Bank Withdrawal,Offer A,Fiber Optic,Yes,Male,72,Yes,California,Anaheim
8033-ATFAS,Stayed,No,47,3900,59.85,4218.96,3,Month-to-Month,Credit Card,Offer C,Cable,No,Female,32,No,California,San Mateo
8033-VCZGH,Stayed,No,42,4363,103.95,6395.30,3,One Year,Bank Withdrawal,No Offer,Fiber Optic,No,Male,27,No,California,Tracy
8034-RYTVV,Stayed,No,30,5735,84.25,7056.60,4,One Year,Credit Card,No Offer,Fiber Optic,No,Female,19,No,California,Rancho Santa Margarita
8035-BUYVG,Churned,Yes,67,5422,42.35,1716.45,1,One Year,Bank Withdrawal,Offer B,DSL,No,Male,39,No,California,Running Springs
8035-PWSEV,Stayed,No,76,4430,89.25,702.33,3,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,Yes,Female,60,No,California,Hayward
8039-ACLPL,Stayed,No,52,4505,68.75,5775.24,3,Two Year,Credit Card,Offer A,DSL,No,Female,29,No,California,Mather
8039-EQPIM,Stayed,No,44,5717,60.25,4175.50,3,Two Year,Bank Withdrawal,No Offer,DSL,Yes,Male,22,No,California,Spring Valley
8040-MNRTF,Joined,No,64,3029,71.10,108.61,5,Month-to-Month,Mailed Check,No Offer,Fiber Optic,No,Female,47,No,California,Taft
8041-TMEID,Stayed,No,49,6453,108.50,9330.46,4,Two Year,Credit Card,No Offer,Fiber Optic,No,Male,73,Yes,California,Corning
8042-JVNFH,Churned,Yes,92,5730,71.35,106.63,3,Month-to-Month,Credit Card,No Offer,Fiber Optic,No,Male,23,No,California,Olancha
8042-RNLKO,Stayed,No,48,4163,25.45,3825.67,3,One Year,Bank Withdrawal,Offer A,No Internet Service,No,Male,40,No,California,Watsonville
8043-PNYSD,Stayed,No,36,6002,19.55,1917.81,5,Two Year,Mailed Check,Offer B,No Internet Service,No,Male,48,No,California,Lakehead
8044-BGWPI,Stayed,No,40,5209,21.15,712.85,4,Month-to-Month,Bank Withdrawal,Offer D,No Internet Service,No,Male,50,No,California,Ontario
8046-DNVTL,Stayed,No,45,4558,38.60,2345.55,4,Two Year,Credit Card,Offer B,Cable,Yes,Male,56,No,California,Weott
8048-DSDFQ,Joined,No,42,4496,20.20,33.28,5,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Male,63,No,California,Midway City
8049-WJCLQ,Stayed,No,52,5318,60.20,761.20,4,Month-to-Month,Credit Card,Offer D,DSL,No,Male,50,No,California,Ducor
8050-DVOJX,Stayed,No,69,4537,81.35,6177.21,4,Two Year,Credit Card,Offer B,Cable,Yes,Male,67,Yes,California,Keeler
8050-WYBND,Stayed,No,28,5941,49.45,1031.40,3,One Year,Credit Card,No Offer,DSL,No,Female,55,No,California,Whittier
8050-XGRVL,Stayed,No,71,5010,54.75,5457.89,4,One Year,Credit Card,Offer B,DSL,No,Female,22,No,California,Millville
8051-HJRLT,Churned,Yes,82,2146,70.55,88.75,3,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Female,72,Yes,California,Wrightwood
8053-WWDRO,Churned,Yes,67,5579,19.50,336.50,3,Month-to-Month,Bank Withdrawal,No Offer,No Internet Service,No,Female,62,No,California,San Diego
8058-DMYRU,Stayed,No,23,5232,90.05,5935.12,5,Two Year,Bank Withdrawal,No Offer,Fiber Optic,No,Male,69,Yes,California,Glendale
8058-INTPH,Churned,Yes,71,2119,79.65,102.13,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,57,No,California,San Diego
